names	fccommunity
NAB2	25
EGR4	21
IRF4	21
MEF2D	21
SOX8	21
EID2B	10
EIF3L	4
CHST13	4
CMTM6	24
ORMDL1	2
TAZ	25
EIF4EBP2	25
EIF5A2	4
ELANE	13
NOTCH2NL	4
ENSG00000173487	13
ELF2	21
ELL3	24
ELMOD1	14
ELP5	4
ELSPBP1	21
EMB	21
EMC9	2
EMCN	7
NHLRC2	24
EMILIN2	13
EML2	4
EN1	21
ENC1	24
ENDOU	4
ENDOV	17
ENG	13
CHRDL2	13
FST	13
ENGASE	23
ENOPH1	3
ENOX1	24
ENSA	4
ENSG00000023843	12
ENSG00000051415	22
MUC7	17
HTN3	17
PRH2	17
PRR4	17
SMR3B	17
STATH	17
ENSG00000079782	10
MGST2	10
ENSG00000096087	10
HGD	18
UBXN1	14
HPCA	12
ENSG00000206290	12
ENSG00000090269	4
TYROBP	4
KLRC3	4
TREM1	4
ENSG00000096148	7
ENSG00000100010	21
KIAA1191	19
SLC25A38	19
ZSCAN16	19
ENSG00000100262	14
ENSG00000102050	8
PTMS	9
FAM45A	14
ENSG00000112112	12
ENSG00000112664	14
ENSG00000117600	7
ENSG00000118168	19
ENSG00000120087	21
UBN2	23
LHX4	21
SSBP3	21
ENSG00000122854	13
ENSG00000124435	21
ENSG00000125976	6
ENSG00000127150	14
ENSG00000129586	4
SH3BP1	15
ENSG00000136480	8
ENSG00000137197	4
ENSG00000137311	24
ENSG00000137321	11
RPP38	11
RPP40	11
ENSG00000137345	11
ENSG00000137397	4
SMCR7L	4
ENSG00000139617	5
ENSG00000140660	21
ENSG00000141048	4
ENSG00000143674	1
ENSG00000153143	21
RHAG	13
ENSG00000156035	4
ENSG00000160296	16
ENSG00000160629	9
ENSG00000161853	22
ENSG00000163526	12
ENSG00000163828	24
WNT11	7
ENSG00000164216	12
ENSG00000164917	18
ENSG00000167674	10
ENSG00000168452	4
KRT77	4
ENSG00000168597	4
ENSG00000168824	8
ENSG00000169664	7
ENSG00000170091	4
ENSG00000170161	25
HSPB6	22
ENSG00000171427	1
ENSG00000171656	21
ENSG00000172647	4
ENSG00000172797	21
ENSG00000174977	21
ENSG00000175898	22
ENSG00000176876	19
ENSG00000177699	22
ENSG00000177906	7
ENSG00000179724	14
ENSG00000180152	19
ENSG00000180574	19
ENSG00000180860	4
ENSG00000182314	13
SFTPA2	13
ENSG00000183214	4
KLRK1	4
HCST	4
RAET1E	5
ULBP1	4
ULBP2	4
ULBP3	4
ENSG00000184444	4
ENSG00000183574	12
ENSG00000183748	7
ENSG00000185020	22
SCN1B	22
SCN3B	12
ENSG00000185065	22
ENSG00000185602	22
ENSG00000186419	4
ENSG00000187574	10
ENSG00000187681	13
ENSG00000187939	22
SCAP	4
ENSG00000188683	20
ENSG00000198716	17
GAGE1	10
GAGE10	20
GAGE2A	14
ENSG00000068990	20
ENSG00000198767	7
IKZF5	4
ENSG00000198843	8
ENSG00000203622	21
ENSG00000203623	24
ENSG00000203959	21
ENSG00000204133	14
UMOD	13
ENSG00000204517	21
ENSG00000204802	3
ENSG00000204836	4
ENSG00000204838	4
ENSG00000204875	21
ENSG00000204973	4
ENSG00000205103	13
ENSG00000206011	6
ENSG00000206148	14
ENSG00000206156	22
ENSG00000206226	13
ENSG00000206230	13
ENSG00000204258	13
HLA-DOA	13
ENSG00000206294	13
ENSG00000206292	13
ENSG00000204273	13
ENSG00000206241	13
ENSG00000206237	24
ENSG00000206246	25
ENSG00000206247	21
ENSG00000206270	17
MLH3	20
NBN	20
WDR76	20
ENSG00000206301	13
ENSG00000206302	24
ENSG00000206305	24
P4HA2	4
ENSG00000206328	19
GADD45GIP1	21
RALB	22
ENSG00000206379	22
ENSG00000206385	12
RNF8	21
ENSG00000206391	14
UBTD1	21
ENSG00000206454	21
FOXD3	21
ENSG00000206456	13
ENSG00000206457	4
ENSG00000206459	25
GABRA6	7
ENSG00000206484	14
ENSG00000211608	13
PAX1	4
ENSG00000212676	7
ENSG00000212842	11
ENSG00000212862	21
ENSG00000212870	21
ENSG00000212875	18
ENSG00000213054	13
ENSG00000213496	9
ENSG00000213784	2
ENSG00000214332	9
ENSG00000214882	22
KMT2E	24
ENSG00000215232	4
ENSG00000215361	4
ENSG00000215377	13
ENSG00000215522	15
ENSG00000215579	4
ENSG00000215632	22
ENSG00000215670	21
ENSG00000215691	24
ENSG00000215698	7
ENSG00000215757	4
ENSG00000215767	4
ENSG00000215770	22
SIRPA	24
ENTHD2	23
NT5C2	18
ENTPD2	9
EPDR1	4
EPG5	21
EPHA6	19
ERAP1	4
SOX11	21
PCLO	24
PTRF	25
ERG	21
ERGIC1	23
ERGIC2	17
ERI2	4
ERI3	12
ERP27	4
ESD	18
ESM1	25
ESPN	22
EXT2	18
PPARGC1A	21
ISL2	21
PECR	21
FOSB	21
ESRRG	21
SCGB2A2	7
ESYT1	12
ETNK2	24
ETNPPL	4
ETV4	21
EVC2	5
ABHD13	22
ATHL1	23
GRHPR	14
HAO1	14
HLCS	9
MPV17	18
PDXK	20
PIGC	14
PIGL	14
ROMO1	14
SLC16A9	16
EXTL1	18
EXTL3	9
EYA4	4
RC3H1	4
F13B	13
SERPINA10	13
VWF	13
IGFBP3	13
F8A1	24
F8A2	8
F8A3	24
ADAMTS13	13
FABP5	18
FADS1	23
FAF1	19
FAM102A	17
FAM103A1	4
FAM105B	18
FAM115A	4
FAM120A	12
FAM127B	9
FAM131A	24
FAM131C	17
FAM136A	21
FAM150B	22
ATRNL1	9
FAM154A	11
FAM161A	25
FAM175B	21
FAM188A	17
FAM193B	4
FAM195A	12
FAM208A	4
FAM20A	8
FAM213A	18
FAM214B	21
FAM32A	20
FAM46D	13
FAM47E-STBD1	16
FAM50A	24
FAM50B	12
FAM57A	21
FAM63A	4
FAM83G	25
FAM86A	20
FAM89A	4
FAM90A22P	18
RGS13	19
FAN1	22
FARP2	15
FARS2	24
FARSB	12
FASTKD5	13
FBLIM1	16
FBLN5	4
LTBP2	4
SOD3	5
FBXL2	13
FBXL3	1
FBXL5	1
FBXO21	22
FBXO25	2
FBXO3	21
FBXO4	12
FBXO44	25
FBXO5	14
FBXO8	1
NUPR1	21
FCHO1	11
ENSG00000204326	21
FCN3	13
MRPL45	18
FEM1C	19
SKAP2	25
TRPV4	15
FEZ2	22
NEK1	22
NEO1	19
OTP	25
TRAPPC13	4
PPP2R5D	22
FFAR1	22
FFAR3	22
FGD1	22
PHEX	25
FGFBP1	13
IGFALS	13
FIBP	13
RNF32	13
FIG4	14
FITM2	6
FIZ1	22
FKBP6	4
FKBP7	16
FKBPL	24
SEMA3A	25
SEMA3B	25
SEMA3C	25
FLT3LG	25
FLT4	25
FMO3	23
FMO4	8
FMO6P	14
FOLR2	13
EN2	21
ONECUT1	21
T	4
FOXC1	20
FOXD4L3	25
FOXK1	21
FOXN3	5
FOXP2	21
FOXS1	4
FRMD4A	18
FRMD4B	14
FRMPD1	12
FSCN2	11
FSD1	11
FUT3	17
FUT5	17
FUT6	17
FUT8	17
MGAT4A	17
MOGAT3	17
MGAT5	17
FUZ	7
RSG1	7
FXYD2	1
FXYD3	21
FYTTD1	24
IGFBP4	13
GABRA4	7
GABRG1	7
GABPB2	11
GABRA5	19
GABRD	23
GABRR1	22
P2RX2	22
SLC39A3	22
GABRR3	22
SLC39A2	25
GAL	7
GALR3	7
GALK1	17
SMC5	17
GALR1	7
GALR2	7
TM9SF4	14
GAP43	22
GAS2L1	19
GAS2L2	19
TLX3	19
TEKT2	19
TMEM216	21
CAMTA2	12
GATA5	20
GBGT1	17
GCAT	23
TDH	23
GCGR	22
GCHFR	23
GDAP2	19
GDE1	22
GDF6	21
GDPGP1	20
GFI1	21
LAMC3	13
GFRA1	25
ST8SIA3	21
GGCT	4
GGCX	13
PROZ	13
GGH	21
GGNBP2	14
GGPS1	14
GH2	4
GHRH	9
GPR83	9
GIMAP4	19
GINS2	23
GINS3	20
TMTC4	22
GJA4	7
GJB2	12
GJB6	21
GK5	20
GLA	17
GLCE	1
GLIS3	11
GLP1R	22
GLP2R	22
GLRA3	4
ZCCHC14	21
GLRX2	18
GLYATL1	10
RGS9	22
GM2A	12
HEXA	20
GMIP	22
HOXA11	21
HOXA7	17
HOXC9	20
HOXD10	21
NCF1C	22
HOMEZ	10
NCF4	22
PTGER3	22
PTGER2	22
PNOC	22
CNR2	2
HTR2B	22
LTB4R	22
STT3A	24
ENSG00000197800	22
GNAT1	22
GNRH1	13
GNRHR	13
GNS	21
NFXL1	4
RAB1B	18
ZNF594	4
GOLGA5	25
MCF2	23
MTMR7	8
GOLGB1	24
NDUFA1	24
SLC2A3	17
HAMP	12
GOLPH3L	14
SGK2	14
GPATCH1	4
GPBP1	21
GPBP1L1	4
GPN2	14
GPNMB	6
GPR124	18
GPR151	7
GPR17	22
GPR26	24
GPR84	12
GPRIN1	10
GPSM3	25
GRHL2	2
GRHL3	10
GRIA4	22
GRID2IP	11
GRIK4	22
GRINA	4
GRXCR2	4
GSAP	19
GSC2	21
PET112	17
WDR7	21
TBC1D24	21
GSTO2	10
UBXN7	14
GSX2	21
ZNF202	13
GTF2IRD1	21
GTPBP1	17
GUCA1A	4
GUCA1B	6
GUCA2B	6
GUCA2A	18
GYG2	23
GYPC	4
H2AFY	21
H6PD	17
HAGH	18
HAGHL	19
HAUS1	20
HAVCR1	4
HBG1	18
HBP1	4
RASSF5	22
MAP7	1
HCN2	12
NPFFR2	9
NPFF	9
HCRTR1	9
HDDC3	1
HEATR5B	16
HELQ	15
HERPUD2	14
HESX1	21
HEXB	17
CHIT1	17
ZBED1	4
HFE2	7
SPINT2	22
ITIH3	22
HHLA1	21
HHLA3	1
HIC1	21
HIC2	10
SSX4B	21
NUCB2	21
HIGD1B	6
HINT2	22
ARHGAP44	21
HN1L	14
RABL3	1
HNF1B	21
TMX3	25
ENSG00000204155	25
HNRNPCL1	22
SHARPIN	22
ENSG00000213603	22
HOXA2	6
HOXB13	17
HOXB4	21
HOXC13	13
HOXD11	14
HOXD9	21
HPN	13
HPS3	12
HPS5	12
HPS1	14
HPS6	15
HS3ST3A1	20
HSCB	14
HSDL1	25
HSDL2	18
HSF1	12
NACC1	20
HSF2BP	24
HSFX1	4
HSPA13	4
IFT27	18
HSPB7	24
HTN1	17
MUC5B	12
HTR1D	22
HTR1F	22
HTRA2	19
XAF1	19
IDO1	18
HUS1B	21
RAD9B	21
HYAL2	25
HYLS1	8
IBTK	6
ICAM5	7
ICOS	8
IFI16	21
OLIG1	21
ID4	21
IGFBP1	13
IDNK	18
IDS	2
ANKRD34A	6
IFFO1	4
IFI35	21
IFIH1	18
IFIT2	7
IFIT5	2
IFITM2	4
IFNA7	25
IFRD2	7
IFT140	4
IFT172	21
IFT80	25
MTRR	24
IGFBP6	13
IGFN1	25
IGHG3	12
IGLC1	7
IGLV2-23	11
IGSF1	15
IGSF21	24
NREP	24
IGSF9	4
IL12RB2	25
IL17B	24
IL25	24
IL18BP	19
IL18R1	19
IL18RAP	3
IL1RAP	19
IL1RL2	19
IL5RA	25
PHIP	25
INCA1	15
TAF9BP2	20
INPP4A	25
INPP4B	25
INPP5A	25
INPP5B	21
INSIG1	4
INSRR	15
INTS8	21
INTU	7
IQUB	13
IRAK1BP1	14
IREB2	6
IRF2	12
IRX3	16
ISG15	12
UBA7	12
ISG20L2	21
ISOC2	6
ITGA3	13
LGALS8	13
RABIF	4
ITIH2	5
ITIH4	5
ITLN1	13
ITM2A	13
ITPRIPL1	4
IYD	11
JMJD1C	21
JMJD7-PLA2G4B	20
JPH2	18
FCRL3	25
RASSF9	18
KANK1	4
LRCH1	19
KATNB1	7
KCNA3	22
KCNA4	22
KCNA6	22
KCNB1	8
KCNG1	24
KCNG2	24
KCNG3	8
KCNG4	8
KCNS3	19
KCNV1	11
KCNV2	8
KCNC1	8
KCNB2	11
KCNC2	8
KCND1	4
KCNE2	14
KCNE4	22
KCNF1	8
KCNH1	8
KCNH5	11
KCNIP2	4
KCNIP4	7
KCNJ10	22
KCNK2	22
KCNQ3	22
KCNQ4	21
KCTD10	4
RWDD4	4
KCTD3	6
KCTD4	4
KDM1B	25
KDM4A	20
KDM8	20
KEL	4
KIAA0100	17
KIAA0196	22
KIAA0556	11
KIAA1009	22
KIAA1107	18
KIAA1161	12
KIAA1731	4
KIDINS220	22
KIF13A	21
KIF16B	5
KIF3C	4
KIFAP3	4
RBFOX1	4
KIFC2	4
KIFC3	13
KIRREL2	11
KIRREL3	25
NPHS2	25
KISS1	13
KISS1R	15
KLF1	12
KLF16	21
KLF3	12
KLHDC4	11
KLHDC9	9
KLHL2	4
KLHL20	24
KLHL5	11
KLHL9	4
KLK4	24
KLK5	18
KLRC2	4
KLRG1	4
SLC12A1	19
SLC12A2	19
TMEM37	25
KRT2	21
KRT32	15
KRT33A	21
KRT35	22
KRT36	4
KRT37	22
KRT38	22
KRTAP10-6	5
KRTAP11-1	9
KRTAP19-2	18
KRTAP19-5	21
KRTAP9-3	19
KRTAP9-8	15
KTN1	12
L1CAM	19
LACRT	13
LACTB2	9
LAMA1	13
LAMA2	13
LAMB3	13
LAMB2	23
LAMC2	13
LAMTOR2	22
LRRC6	10
LANCL2	22
LATS2	19
LBP	13
LCN1P2	18
LCN2	13
LDB1	21
RLIM	21
SSBP2	21
SSBP4	21
FKBP9	21
LETM2	6
LETMD1	4
VPREB3	13
LGALS7	24
LGALS7B	24
LHPP	6
NEIL1	21
LIM2	13
LIMS2	4
LIN28B	25
LINC00521	13
LINC00846	4
LLPH	21
LMCD1	3
LMTK3	10
LNPEP	12
LOXHD1	21
LRAT	17
LRBA	8
LRG1	17
LRP3	14
LRR1	20
LRRC1	24
LRRC16A	10
LRRC48	18
LRRC4C	5
LRRC58	9
ANKMY2	9
RPL12P4	5
LRRFIP1	16
LRRN4	4
MC4R	9
LSS	14
LTBP3	13
NAAA	21
RASGRF2	25
LY6G6F	25
LY9	25
LYRM4	23
LZTR1	21
MAB21L2	23
NRXN2	22
PLXND1	22
TANGO6	19
NDUFS4	6
MAFF	21
MAGEA12	24
MAGEA6	15
MAGEB16	17
MAGEB18	4
MAGEB4	6
MAGED2	14
MAGEH1	24
BTBD3	22
SEMA4A	22
SPOCK2	19
MAML3	21
MAN2A1	17
MAN2A2	24
MAP1LC3B	14
PAX2	21
MAP4K3	25
MAP4K4	19
GBP3	22
KLHL18	3
MAP7D2	14
NUDT9	4
MAPRE2	4
MAS1	12
MAST4	7
MASTL	16
MATN3	13
MBD5	24
MBD6	4
MBTPS2	21
MCHR1	9
MCHR2	9
TUBB3	16
MC5R	9
MCAM	21
MCCC1	18
MCF2L2	22
MCFD2	2
RIMBP2	24
RNF38	4
MEA1	15
MECP2	21
MEF2BNB-MEF2B	22
MEMO1	7
PRICKLE1	7
METAP1D	4
METTL14	4
METTL16	1
METTL17	4
METTL21C	20
METTL24	23
MEX3B	21
MFAP1	4
PRPF38A	19
MFAP2	13
MFAP5	13
MFF	11
MFSD1	22
MFSD10	4
MGLL	25
MGST1	10
LTC4S	10
MIB2	22
MICA	11
MICALL2	14
MIP	22
MIS12	21
MIS18A	4
MIS18BP1	10
MKKS	24
MKL1	21
MKRN1	5
MKS1	11
MLF1	22
MLN	19
MMEL1	4
MMP19	11
MMP20	13
MMP24	13
DIO2	12
MMP25	13
MMRN1	12
MN1	18
MNF1	18
MNS1	4
UBAP2	4
MOV10	4
MOV10L1	18
MOXD1	11
MPC1	4
MPC2	2
MPHOSPH8	4
MPP4	3
MPP7	22
TMEM203	21
MPZL1	10
MRC1	20
MRC2	12
MRFAP1L1	21
MRP63	18
MRPL10	5
MRPL13	3
MRPL16	25
MRPL18	18
MRPL28	16
MRPL30	24
MRPL37	21
MRPL47	4
MRPL54	21
MRPS30	24
MRPS5	16
MSL3	11
MSR1	12
MSRA	25
MSX1	21
MT-ND5	5
MT1A	22
MT1F	4
MT1G	4
MTAP	18
MTBP	21
MTCH1	6
MTG2	22
MTHFD2	4
MTMR11	20
MTO1	14
MTSS1	24
MUC5AC	17
PROL1	17
MUSK	8
MX1	22
TRPC7	22
MXD4	4
TCP10L2	4
MYH13	19
MYH7	23
MYH8	15
MYLIP	18
MYO10	22
PLA2G10	11
MYO3A	22
MYOD1	21
BHLHE41	11
CIB2	13
MYOT	4
MYRIP	22
MZT2B	22
N4BP1	13
N4BP3	6
NADK2	24
YIPF6	4
NAGPA	23
NAPB	5
NARS2	25
NAT8	21
NAV1	11
NBEAL1	1
NBL1	4
NBPF11	17
NBPF23	14
ENSG00000134075	8
NTF3	25
NCR2	7
NDFIP1	3
NDST2	25
NDUFAF3	4
NDUFB1	1
NDUFB10	22
NDUFB3	6
NDUFB5	4
NDUFV1	4
NDUFV3	24
NEBL	4
NECAB2	4
CENPO	4
GTPBP10	4
NECAB3	6
NEDD8	21
PARP1	21
SENP8	21
PARP2	21
NEIL2	9
NEK3	25
NEK7	4
NEU1	17
NEURL	21
NEURL2	12
NEUROD2	15
NEUROD6	8
NEUROG1	21
NEUROG2	13
NFAT5	22
NFE2L3	21
NFIA	21
NFIX	21
NFKBIZ	12
NHEJ1	25
NICN1	5
TPGS2	4
NIPA2	4
NIT2	14
NKAIN1	7
NLRP12	12
DYDC2	1
NOMO3	4
NOSIP	4
NOTCH4	21
NPAS4	21
NPBWR1	3
NPB	19
NPBWR2	19
NPFFR1	22
NPHP4	18
NPM3	18
NPNT	13
NPR3	4
NPPB	4
NPY5R	9
NR1D1	21
NR2E1	4
NR3C2	21
PSMC3IP	9
NR4A2	21
RMND5B	4
NR4A3	21
NRD1	13
PDYN	13
NRG4	25
NRGN	15
NRSN1	13
SPINK1	13
TMPRSS15	13
NRSN2	2
NSL1	21
NT5DC2	19
NTN4	4
NTNG1	17
NTNG2	9
NTS	22
NLN	19
NTSR2	22
NUDCD2	3
NUDCD3	21
NUDT10	19
NUF2	21
NUP62CL	17
RGS10	22
NUSAP1	13
NXF2B	22
NXT2	22
NXN	14
NXPH1	22
NXPH2	21
NXPH3	22
NYNRIN	24
OASL	21
OAZ3	18
OCLN	15
OCM2	10
ODF1	4
ODF2	20
OLFM1	4
OLFM2	22
NBAS	22
OLFM3	21
OLFML3	24
OLIG3	21
OLR1	21
OPHN1	22
OPN1LW	21
OPRK1	14
OPTC	15
OPTN	4
OSBP2	24
OSTF1	18
OSTM1	4
OTOF	19
OTUD5	18
OTUD7A	18
OXSM	20
P2RX1	22
P2RX3	22
P2RX5	22
P2RY12	12
P2RY2	13
PABPC3	23
PACRG	17
PAG1	12
PAIP2	12
PAK1IP1	3
PANX1	22
PAPD4	20
RCAN3	13
PARGP1	10
PARP9	7
PASK	21
CDH24	9
PBX3	21
PCBD2	24
PCDH17	10
PCDH8	9
PCDHB5	25
PCGF2	21
PCIF1	21
PCNT	22
PCNXL4	4
PDE11A	2
PDPN	6
PEBP4	2
PELI1	18
PELI3	12
PER3	21
PEX11A	12
TIMM10B	14
PFN1	24
PGAP3	14
PGM5	20
PHAX	4
PHF2	5
PHF23	7
PHF6	6
PHF7	24
PHKA2	22
PHLDB2	22
PHYHIPL	22
PIGH	14
PIGQ	14
SLC16A12	15
PIGR	22
PIK3AP1	25
PITHD1	24
PITPNC1	25
PIWIL1	13
PIWIL2	13
PJA2	21
PKD1	24
PKD2L1	24
PKIA	22
PKNOX2	14
PLA2G16	23
PLA2G7	18
PLA2R1	7
PLAGL1	21
PLB1	5
PLCL2	19
PLEKHA1	22
PLEKHB2	10
TIMM8B	4
PLGRKT	7
PLOD2	16
PLXNA2	24
HACE1	20
KIAA1199	10
PTK7	24
PLXNB2	22
RND1	22
ROBO1	22
SPTSSA	14
PMM1	17
PMP22	18
PMS1	13
PNPLA2	24
PNRC1	21
POGZ	21
STK40	24
POLQ	19
HDX	20
PPM1E	25
TP73	21
POMT1	19
POP5	11
POU3F4	21
POU5F1	21
PPCS	6
PPEF1	22
PPFIBP1	24
PTPRT	6
SNX19	22
ZMYND19	4
PPP1R36	4
PPP2R2D	21
PPP2R3B	13
PPY	9
PQLC2	6
PRAME	6
PRB2	24
PRDM12	16
PRDM4	21
PRDM8	25
PRELP	13
PRF1	4
PRIMA1	13
PRLH	6
PRMT10	12
PRND	3
PROCR	1
PROM1	14
PROP1	21
PRPF38B	4
PRPH2	13
ROM1	1
PRR14	21
PRR5L	15
PRUNE2	4
PRX	24
PSD	24
GMFG	24
PSG5	6
PSMB10	4
PSMG2	13
PSORS1C2	24
PTAR1	9
PTBP3	18
PTCD1	21
PTGR1	3
PTPLB	2
PTPMT1	24
PTPN23	18
PTPN9	17
PTPRG	7
PTPRM	24
PTPRN2	4
PTPRZ1	22
PVRL4	22
PXDN	17
CD207	17
PXMP2	21
PYGO1	14
CCDC127	2
SPRTN	21
QSOX1	4
RAB13	21
RAB26	22
RAB27B	22
SYTL4	22
UNC13D	22
RAB2B	21
RAB31	22
RAB32	22
C10orf11	1
RAB38	21
RAB3IL1	4
RAB8A	4
RRAGA	2
RABGEF1	14
RAD51AP1	21
RAET1G	4
RAI1	11
RANBP10	25
THSD7B	25
RAPGEF2	22
RAPGEF3	2
RARB	21
RARG	21
RARRES3	13
RASGEF1C	16
RASGRP2	25
FAM118B	14
RBCK1	25
RBM11	11
RBM42	7
RBMXL2	16
RBMY1F	4
RBMY1HP	6
RBP2	17
RBP3	21
RBP4	13
RCAN2	10
RCBTB2	13
RDH5	19
RGR	19
REEP2	19
REEP6	22
REG1A	5
SPEF1	4
RETN	15
RFFL	13
RGL4	22
RGPD5	4
RGS11	22
RGS16	22
RGS17	4
RGS9BP	19
RHEBL1	21
RHOF	10
RHOJ	21
RHOU	25
RIN2	18
SLC13A2	13
RIOK3	22
RLBP1	19
RLN1	25
RLN2	25
RXFP1	25
RLN3	25
RXFP4	4
RMDN1	21
RMND1	6
RNASE1	1
RNASE2	17
RNF111	21
RNF114	21
RNF13	21
RNF135	15
RNF141	21
RNF144A	18
RNF167	4
RNF183	4
RNF208	4
RNF34	7
RNF41	22
RNF6	25
RNF7	21
RNPEP	2
SRGAP2	22
ROGDI	22
ROPN1	22
SPA17	22
RP9	24
RPL10L	11
RPL7L1	22
RPP25	11
RPRD2	6
ABHD17B	5
TOB2	15
RRAGD	17
RRM2B	5
RRP7A	25
RSPRY1	16
RTDR1	15
RUNX3	21
S100A12	22
S100Z	17
S1PR1	22
SAMD14	21
SAMD3	23
SAMD4B	22
SAP30BP	20
SCAF11	6
SCAI	20
ZBTB5	17
SCAMP3	14
SCAMP5	22
SCAND1	4
ZKSCAN7	4
ZSCAN20	7
ZSCAN21	4
ZSCAN32	4
SCG2	19
SCG5	4
SCGB2A1	15
SCGN	10
SCN10A	24
SCN2A	22
SCN4B	11
SCN2B	22
SCNM1	17
SCNN1D	22
SCNN1G	22
SCOC	22
SCYL3	13
SDR39U1	21
SEC14L1	18
SEC14L2	15
SEC23B	4
SEC23IP	25
SEC24C	4
SECISBP2L	21
SEMA3E	22
SEMA4D	25
SEMA6A	24
SERINC1	4
SERINC3	12
KDELR2	15
SERP2	22
SERPINA7	12
SERPINB12	13
SERPINF1	19
SETD5	4
SEZ6	15
SFT2D1	21
SFTPA1	13
SFTPB	11
SFTPD	10
MFAP4	10
SFXN4	4
SGOL1	22
SGSM3	2
SH2D1B	25
SH2D3C	4
SH3D19	4
SH3PXD2A	4
SH3RF3	14
SHC2	25
SHD	25
SHROOM4	3
SIGLEC1	12
SIGLEC11	25
SIPA1	17
SIPA1L3	25
SIRPB1	18
SIRPG	13
SIRT7	15
SIX5	4
SLAMF6	25
SLC12A5	12
SLC15A2	25
SLC16A8	16
SLC17A9	24
SLC18A2	15
SLC1A1	4
SLC1A2	17
SLC1A3	15
SLC22A1	14
SLC22A2	21
SLC22A24	4
SLC23A1	12
SLC24A1	6
SLC24A4	20
SLC24A6	14
SLC25A20	14
SLC25A21	14
SLC25A39	20
SLC25A51	7
SLC27A1	18
SLC29A1	6
SLC2A13	14
SLC30A3	14
SLC30A4	22
SLC31A1	14
SLC35B4	14
SLC35C2	14
SLC37A1	2
SLC37A2	23
SLC38A3	24
SLC39A10	4
SLC39A11	13
SLC3A1	5
SLC44A2	21
SLC45A1	3
SLC4A10	14
SLC4A4	19
SLC4A8	25
SLC50A1	8
SLC6A2	25
SLC7A2	25
SLC7A3	25
SLC7A7	12
SLC7A8	12
SLC7A9	12
SLC9A2	22
SLC9A4	22
SLC9A5	22
SLCO5A1	19
SLIT1	24
SMEK1	20
SMG5	22
SMG7	25
SMIM11	11
SMIM14	6
SMTN	3
SLC38A2	14
SYCN	10
SNPH	10
SNRNP48	6
SNRNP27	10
SNTB2	22
SNX12	9
SNX13	25
SNX15	2
SNX27	4
SNX33	2
SOAT2	17
SORCS1	19
SOX4	10
SOX7	21
SOX9	12
SP140	17
SPAG4	23
SPATA20	1
SPCS2	18
TEFM	18
SPINK7	24
ENSG00000198009	24
SPINT1	21
SPRR3	13
SPRY4	12
SPSB4	6
SPTBN2	4
SPTBN4	4
SRCIN1	22
SRD5A2	18
SRGAP1	22
SRGAP3	20
SRRT	24
SS18L1	21
SSFA2	10
SSH2	16
SSR2	4
SSTR1	7
SSX1	3
SSX2B	22
SSX3	5
SSX7	22
ST3GAL1	17
ST6GALNAC4	17
ST6GALNAC5	17
ST8SIA1	17
ST3GAL5	17
ST3GAL6	17
B3GNT2	17
ST8SIA5	17
ST6GALNAC1	17
ST8SIA2	25
ST8SIA4	25
STAMBP	21
ALAS1	21
AMN	17
FAM73B	11
PXK	13
STARD3	24
STIM1	4
STK11IP	12
STK32C	12
UHMK1	18
STRBP	4
STRIP2	15
STS	25
STX17	4
STXBP6	22
STYX	22
SULF2	12
SULT2A1	18
SULT4A1	21
SURF2	7
SUSD1	21
SUSD2	13
SUZ12	21
SV2C	17
SVEP1	21
SWAP70	19
SWT1	25
SYNGAP1	22
SYT14	5
SYT2	22
SYT4	22
SYT8	6
SYTL1	22
SYTL2	22
TAC1	4
TAF1C	20
TAF5L	20
TAL2	21
TATDN3	9
TBC1D1	11
TBC1D15	4
TBC1D20	2
TBC1D9	22
TBCC	25
TBCD	21
TBL1Y	22
TBL2	18
TBX19	21
TBX20	16
TBX21	25
TBX6	21
TCF23	5
TCF7	22
TCF7L1	22
TCHH	16
TCIRG1	23
TCTA	18
TEAD2	21
TECPR1	21
TEKT4	4
TERF2	12
TEX28	12
TEX9	4
TFB1M	10
TFEC	21
TFF1	14
TGFBRAP1	18
TGIF2	21
TGM1	13
TGM3	4
THAP8	19
THOC3	20
THPO	25
THSD1	24
THUMPD3	2
THY1	13
TIAM2	18
ZCCHC11	8
TIGD6	24
TIMM8A	14
TKTL1	22
TLK2	22
TLR7	18
TLR8	15
TLX1	21
TLX2	22
TM7SF2	9
TM9SF2	14
TMA16	6
TMBIM1	24
TMCC1	14
TMCO6	17
TMED1	21
TMEM102	7
TMEM120A	23
TMEM132D	4
TMEM139	21
TMEM19	13
TMEM223	1
TMEM230	24
TMEM9	10
TMEM241	4
TMEM53	4
TMEM56	14
TMEM57	25
TMEM62	18
ZNF287	19
TMEM64	14
TMEM68	21
TMEM70	23
TMEM87A	4
TMEM97	14
TMEM9B	22
TMPRSS11E	13
TMTC2	4
TMTC3	20
TNFRSF11A	19
TNFRSF11B	13
TNFRSF12A	19
TNFSF18	19
TNFRSF4	19
TNFSF4	19
TNFSF13	19
TNFSF13B	19
TNFRSF13C	19
TNFSF15	19
TNFSF8	13
TNFSF9	19
TNNC1	24
TNNI2	24
TNNC2	24
TNNI3K	22
FUK	22
TNPO2	6
TOR1A	22
TOR1AIP2	4
TOR1B	19
TP53I3	24
TP63	21
TPBG	22
TPK1	6
TPRG1L	6
TRAK1	4
TRAPPC6A	4
TRAPPC9	4
TREM2	4
TREML1	25
TRHDE	19
TRIM16L	24
TRIM17	21
TRIM3	14
